date,time,headline,URL,teaser,section
2/28/2018,6:39 PM,"Stranded at Guantánamo, a Cooperative Detainee Criticizes Saudi Arabia",https://www.nytimes.com/2018/02/28/us/politics/guantanamo-detainee-saudi-arabia.html?partner=rss&emc=rss,The unexpected limbo in which Ahmed Muhammed Haza al-Darbi could encourage — or discourage — other detainees from cooperating in exchange for a deal to leave the prison.,NYT > Politics
2/28/2018,7:13 PM,Britain Presses U.S. to Avoid Death Penalty for ISIS Suspects,https://www.nytimes.com/2018/02/28/us/politics/britain-death-penalty-isis.html?partner=rss&emc=rss,"The British, who have threatened to withhold important evidence about the two men as leverage, also want them prosecuted in a civilian court, rather than being taken to Guantánamo Bay.",NYT > Politics
2/28/2018,9:34 PM,Walmart to Raise Age to Buy Guns and Ammunition to 21,https://www.nytimes.com/2018/02/28/business/walmart-gun-age-increase.html?partner=rss&emc=rss,"Walmart joined Dick’s Sporting Goods in changing its firearms policy on Wednesday amid a national debate on guns after the school shooting in Parkland, Fla.",NYT > Politics
2/28/2018,7:17 PM,"Is Bitcoin a Waste of Electricity, or Something Worse?",https://www.nytimes.com/2018/02/28/business/economy/bitcoin-electricity-productivity.html?partner=rss&emc=rss,America has a productivity problem. One explanation may be the growing use of real resources to make virtual products.,NYT > Politics
2/28/2018,7:39 PM,"U.S. Banks on Diplomacy With North Korea, but Moves Ahead on Military Plans",https://www.nytimes.com/2018/02/28/world/asia/us-north-korea-military-war-planning.html?partner=rss&emc=rss,The American military is looking at everything from troop rotations to surveillance to casualty evacuations should it be ordered to take action against North Korea.,NYT > Politics
2/28/2018,7:49 PM,"Exxon Mobil Scraps a Russian Deal, Stymied by Sanctions",https://www.nytimes.com/2018/02/28/business/energy-environment/exxon-russia.html?partner=rss&emc=rss,A deepwater exploration agreement with the state-run oil company Rosneft was once one of Exxon’s most promising agreements.,NYT > Politics
2/28/2018,8:51 PM,China Envoy Seeks to Defuse Tensions With U.S. as a Trade War Brews,https://www.nytimes.com/2018/02/28/us/politics/china-envoy-seeks-to-defuse-tensions-with-us-as-a-trade-war-brews.html?partner=rss&emc=rss,China has sent a top economic adviser to the United States to restore dialogue and quash a trade war. He faces long odds.,NYT > Politics
2/28/2018,9:27 PM,"fact check: President Trump’s Contradictory, and Sometimes False, Comments About Gun Policy to Lawmakers",https://www.nytimes.com/2018/02/28/us/politics/fact-checking-trump-guns-cabinet-room.html?partner=rss&emc=rss,The President mixed facts and falsehoods while discussing gun policy and potential solutions with legislators.,NYT > Politics
3/1/2018,12:01 AM,"Parts Suppliers Call for Cleaner Cars, Splitting With Their Main Customers: Automakers",https://www.nytimes.com/2018/03/01/climate/auto-parts-emissions-regulations.html?partner=rss&emc=rss,Car-parts makers spoke out against a Trump administration plan to review and potentially weaken tailpipe pollution rules.,NYT > Politics
3/1/2018,5:00 AM,"Trump Targets MS-13, a Violent Menace, if Not the One He Portrays",https://www.nytimes.com/2018/03/01/us/politics/ms13-gang-threat-trump-policy.html?partner=rss&emc=rss,The transnational gang is a bit player compared with drug cartels. But its violence has helped the Trump administration sell its campaign against immigration.,NYT > Politics
3/1/2018,5:00 AM,"Spurned by U.S. and Facing Danger Back Home, Iranian Christians Fear the Worst",https://www.nytimes.com/2018/03/01/us/iranian-christian-refugees.html?partner=rss&emc=rss,"The United States rejected 100 Iranians, mainly members of Christian minorities, who had applied for refugee status under a law offering religious protections.",NYT > Politics
3/1/2018,1:58 PM,U.S. Ambassador to Mexico to Quit Amid Tense Relations Under Trump,https://www.nytimes.com/2018/03/01/world/americas/us-ambassador-mexico.html?partner=rss&emc=rss,"Roberta S. Jacobson is one of the most experienced Latin America experts in the State Department, having spent most of her 31-year tenure focused on the region.",NYT > Politics
3/1/2018,12:27 PM,"Washington State Is Set to Vote on a Carbon Tax. For the Governor, It’s a Gamble.",https://www.nytimes.com/2018/03/01/climate/jay-inslee-carbon-tax.html?partner=rss&emc=rss,"Washington’s governor, Jay Inslee, is making climate a central plank in his political platform, perhaps ahead of a 2020 presidential run.",NYT > Politics
3/1/2018,2:37 PM,Trump Wants to Arm Teachers. These Schools Already Do.,https://www.nytimes.com/2018/03/01/us/armed-teachers-guns-schools.html?partner=rss&emc=rss,"Hundreds of school districts across the country have given staff access to guns, seeing the weaponry not as a political statement but a practical response to a potent threat.",NYT > Politics
3/1/2018,1:49 PM,Trump Is ‘Losing a Limb’ With the Departure of Hope Hicks,https://www.nytimes.com/2018/03/01/business/media/hope-hicks-departure-trump.html?partner=rss&emc=rss,Social media wits saw an ‘It Girl’ who attained power through deference. Reporters considered her a straight-shooter with direct access to the president.,NYT > Politics
3/1/2018,2:06 PM,Jury Begins Deliberating in Percoco Corruption Trial,https://www.nytimes.com/2018/03/01/nyregion/thomas-percoco-corruption-trial-cuomo.html?partner=rss&emc=rss,"Jurors will decide whether Joseph Percoco, a former top aide to Gov. Andrew M. Cuomo, accepted more than $300,000 in bribes from three executives.",NYT > Politics
3/1/2018,11:45 AM,Senate Intelligence Leaders Say House G.O.P. Leaked a Senator’s Texts,https://www.nytimes.com/2018/03/01/us/politics/senate-intelligence-nunes-leaks.html?partner=rss&emc=rss,"In an extraordinary confrontation, the bipartisan leaders of the Senate Intelligence Committee told the House speaker that his troops had leaked a senator’s texts with a Russia-connected lawyer.",NYT > Politics
3/1/2018,5:19 PM,The Real Risks of Trump’s Steel and Aluminum Tariffs,https://www.nytimes.com/2018/03/01/upshot/trump-tariff-steel-aluminum-explain.html?partner=rss&emc=rss,A higher price for metals isn’t the main concern; it’s the chance that the global trade system will be undermined.,NYT > Politics
3/1/2018,5:12 PM,"The Shindigger: Happy Hour at the Hay-Adams With Nigel Farage, Brexit’s Bad Boy",https://www.nytimes.com/2018/03/01/style/who-is-nigel-farage.html?partner=rss&emc=rss,"In town for the Conservative Political Action Conference, he took lots of selfies, praised Meghan Markle and mused about who will play him in the movie.",NYT > Politics
3/1/2018,5:09 PM,Mnuchin Blocks U.C.L.A. From Releasing Video of Students Heckling Him,https://www.nytimes.com/2018/03/01/us/politics/mnuchin-blocks-ucla-from-releasing-video-of-him-being-heckled.html?partner=rss&emc=rss,"The Treasury secretary was hissed at and cursed at during a lecture and discussion on the campus, and his shielding of the video has drawn more attention to the series of tense exchanges.",NYT > Politics
3/1/2018,8:12 PM,Departing Commandant Lays Out Coast Guard’s Successes and Challenges,https://www.nytimes.com/2018/03/01/us/politics/state-of-the-coast-guard.html?partner=rss&emc=rss,"Adm. Paul F. Zukunft, who is stepping down in June, said the service was taking on a greater role in combating international drug trafficking and receiving more funding, but that hurdles remained.",NYT > Politics
3/1/2018,8:13 PM,Fact-check: Republican and Democratic Lawmakers Get Facts Wrong on Gun Policy,https://www.nytimes.com/2018/03/01/us/fact-check-gun-meeting-trump-congress.html?partner=rss&emc=rss,"Senators Amy Klobuchar, Steve Daines, Dianne Feinstein and others mixed facts and falsehoods in their televised talk with President Trump.",NYT > Politics
3/1/2018,10:28 PM,Justice Dept. Report Is Expected to Criticize Andrew McCabe Over Media Disclosures,https://www.nytimes.com/2018/03/01/us/politics/justice-dept-andrew-mccabe.html?partner=rss&emc=rss,The leaks contributed to coverage critical of Hillary Clinton and the Obama administration. That does not fit neatly into President Trump’s view of Mr. McCabe as a “deep state” adversary.,NYT > Politics
3/1/2018,11:55 PM,N.R.A. Suggests Trump May Retreat From Gun Control,https://www.nytimes.com/2018/03/01/us/politics/trump-republicans-gun-control.html?partner=rss&emc=rss,"The group’s top lobbyist said the president and vice president “support the Second Amendment, support strong due process and don’t want gun control.”",NYT > Politics
3/1/2018,11:23 PM,Trump’s Chaos Theory for the Oval Office Is Taking Its Toll,https://www.nytimes.com/2018/03/01/us/politics/trump-chaos-oval-office.html?partner=rss&emc=rss,"John F. Kelly, the chief of staff, summed up the prevailing mood in the West Wing: “God punished me,” he joked of his move there last summer.",NYT > Politics
3/2/2018,5:00 AM,House Race in Pennsylvania May Turn on Trump Voters’ Regrets,https://www.nytimes.com/2018/03/02/us/conor-lamb-pennsylvania-election.html?partner=rss&emc=rss,"A special election in what had been a safe G.O.P. district is now a close race, in part because of Trump voters who are now disappointed in his presidency.",NYT > Politics
3/2/2018,5:01 AM,"Oil Was Central in Decision to Shrink Bears Ears Monument, Emails Show",https://www.nytimes.com/2018/03/02/climate/bears-ears-national-monument.html?partner=rss&emc=rss,Interior Department emails obtained by The New York Times in a lawsuit indicate that oil exploration was the central factor in the decision to scale back the monument.,NYT > Politics
3/2/2018,9:08 AM,"Trump Trades Barbs With Alec Baldwin, His ‘S.N.L.’ Impersonator",https://www.nytimes.com/2018/03/02/arts/television/trump-alec-baldwin-snl.html?partner=rss&emc=rss,"Though he has lately resisted the impulse to criticize “Saturday Night Live,” President Trump was lured into an online war of words with Mr. Baldwin, who plays him on the show.",NYT > Politics
3/2/2018,10:26 AM,"Trump Embraces a Trade War, Which Could Undermine Growth",https://www.nytimes.com/2018/03/02/us/politics/trump-embraces-a-trade-war-which-could-undermine-growth.html?partner=rss&emc=rss,President Trump is finally following through on the trade crackdowns that terrify Republican leaders in Congress and many economists.,NYT > Politics
3/2/2018,2:25 PM,The Trump Steel Tariffs Are Economically Small and Symbolically Huge,https://www.nytimes.com/2018/03/02/upshot/the-trump-steel-tariffs-are-economically-small-and-symbolically-huge.html?partner=rss&emc=rss,"Markets like to look into the future, and with this latest trade policy, they don't like what they see.",NYT > Politics
3/2/2018,4:32 PM,A New Exhibit on First Ladies Plays Down Their Fashion Choices,https://www.nytimes.com/2018/03/02/fashion/bush-museum-first-ladies-exhibit.html?partner=rss&emc=rss,"At the George W. Bush museum, a few pantsuits and gowns, but also artifacts that show how presidential spouses have contributed to history.",NYT > Politics
3/2/2018,4:37 PM,John Kelly Acknowledges He Mishandled Accusations About Rob Porter,https://www.nytimes.com/2018/03/02/us/politics/john-kelly-rob-porter.html?partner=rss&emc=rss,"Mr. Kelly, President Trump’s chief of staff, backed up the F.B.I. director’s statement that information about Mr. Porter had been delivered to the White House last March.",NYT > Politics
3/2/2018,7:08 PM,"After Brief Split, Trump and N.R.A. Appear to Reconcile",https://www.nytimes.com/2018/03/02/us/politics/after-brief-split-trump-and-nra-appear-to-reconcile.html?partner=rss&emc=rss,"President Trump, who has vowed to the N.R.A. that “I will never, ever let you down,” seems likely to keep that promise given his bond with gun owners and their culture.",NYT > Politics
3/2/2018,7:42 PM,White House Memo: A Week of Policy Surprises Leaves Even Trump’s Supporters Confused,https://www.nytimes.com/2018/03/02/us/politics/trump-policy-surprises-confusion.html?partner=rss&emc=rss,"Where other politicians strain for at least the appearance of consistency, Mr. Trump shows no reluctance to think out loud and change his mind.",NYT > Politics
3/2/2018,7:51 PM,Trump’s Tariffs Prompt Global Threats of Retaliation,https://www.nytimes.com/2018/03/02/us/politics/trump-tariffs-steel-aluminum.html?partner=rss&emc=rss,"Be it Europe, Canada or Asia, other countries said they would respond to Mr. Trump’s steel and aluminum tariffs with restrictions of their own.",NYT > Politics
3/3/2018,5:00 AM,The World Is Embracing S.U.V.s. That’s Bad News for the Climate.,https://www.nytimes.com/2018/03/03/climate/suv-sales-global-climate.html?partner=rss&emc=rss,"For the first time last year, S.U.V.s made up more than one in three cars sold globally as drivers in China, Australia and Europe ditch sedans.",NYT > Politics
